"Other specified injury of unspecified muscle, fascia and tendon at thigh level.,",Fascia,,,,,,,,,,,,,,
"Other specified injury of unspecified part of head,",skull,,,,,,,,,,,,,,
"Other specified item causing external constriction, sequela affects Skin.,",Skin,,,,,,,,,,,,,,
"Other specified parts of bursa of right shoulder,",Bursa,,,,,,,,,,,,,,
"Other specified parts of bursa of shoulder,",Bursa,,,,,,,,,,,,,,
"Other specified parts of head,",skull,,,,,,,,,,,,,,
"Other specified parts of head, initial encounter,",skull,,,,,,,,,,,,,,
"Other specified parts of head, subsequent encounter.,",skull,,,,,,,,,,,,,,
"Other specified parts of lower limb,",lower limb,,,,,,,,,,,,,,
"Other specified procedure converted to open procedure: Abdomen,",Abdomen,,,,,,,,,,,,,,
"Other specified serum reaction due to vaccination, sequela affects the Skin.,",Skin,,,,,,,,,,,,,,
"Otorhinolaryngological system,",Ear,Nose,Throat,Larynx,Esophagus,,,,,,,,,,
"Ovaries,",Ovaries,,,,,,,,,,,,,,
"Ovary,",Ovaries,,,,,,,,,,,,,,
"Ovary and fallopian tube.,",Ovaries,fallopian tube,,,,,,,,,,,,,
"Palm,",Palm,,,,,,,,,,,,,,
"Palm.,",Palm,,,,,,,,,,,,,,
"Palms,",Palm,,,,,,,,,,,,,,
"Palms and soles.,",Palm,,,,,,,,,,,,,,
"Pancreas,",Pancreas,,,,,,,,,,,,,,
"Pancreas.,",Pancreas,,,,,,,,,,,,,,
"Parathyroid Gland,",Parathyroid Gland,,,,,,,,,,,,,,
"Parathyroid Gland.,",Parathyroid Gland,,,,,,,,,,,,,,
"Parathyroid Glands,",Parathyroid Gland,,,,,,,,,,,,,,
"Parathyroid gland,",Parathyroid Gland,,,,,,,,,,,,,,
"Parathyroid glands,",Parathyroid Gland,,,,,,,,,,,,,,
"Paraurethral glands,",Paraurethral glands,,,,,,,,,,,,,,
"Parking lot: Lower limbs,",Lower limb,,,,,,,,,,,,,,
"Parotid gland,",Parotid gland,,,,,,,,,,,,,,
"Parotid salivary glands,",Parotid gland,,,,,,,,,,,,,,
"Patella,",Patella,,,,,,,,,,,,,,
"Patella, left knee,",Patella,Knee,,,,,,,,,,,,,
"Patella.,",Patella,,,,,,,,,,,,,,
"Pedestrian injured in unspecified nontraffic accident, sequela affects the unspecified body part.,",Pelvic,,,,,,,,,,,,,,
"Pelvic,",Pelvic,,,,,,,,,,,,,,
"Pelvic Peritoneum,",Pelvic,,,,,,,,,,,,,,
"Pelvic bones,",Pelvic,,,,,,,,,,,,,,
"Pelvic bones, sacrum, and coccyx,",Pelvic,sacrum,coccyx,,,,,,,,,,,,
"Pelvic floor,",Pelvic,,,,,,,,,,,,,,
"Pelvic floor muscles,",Pelvic,,,,,,,,,,,,,,
"Pelvic joints and ligaments,",Pelvic,,,,,,,,,,,,,,
"Pelvic muscles,",Pelvic,,,,,,,,,,,,,,
"Pelvic organ,",Pelvic,,,,,,,,,,,,,,
"Pelvic organs,",Pelvic,,,,,,,,,,,,,,
"Pelvic organs and tissues,",Pelvic,,,,,,,,,,,,,,
"Pelvic peritoneum,",Pelvic,,,,,,,,,,,,,,
"Pelvic region,",Pelvic,,,,,,,,,,,,,,
"Pelvic region and thigh,",Thigh,,,,,,,,,,,,,,
"Pelvic region.,",Pelvic,,,,,,,,,,,,,,
"Pelvic.,",Pelvic,,,,,,,,,,,,,,
"Pelvis,",Pelvis,,,,,,,,,,,,,,
"Pelvis.,",Pelvis,,,,,,,,,,,,,,
"Penis,",Penis,,,,,,,,,,,,,,
"Perianal skin and rectum,",Skin,rectum,,,,,,,,,,,,,
"Pericardium,",Pericardium,,,,,,,,,,,,,,
"Perinatal period,",Perinatal period,,,,,,,,,,,,,,
"Perinatal period conditions: Brain,",Brain,,,,,,,,,,,,,,
"Perinatal period, unspecified.,",Perinatal period,,,,,,,,,,,,,,
"Perineum,",Perineum,,,,,,,,,,,,,,
"Perineum and vulva,",Perineum,,,,,,,,,,,,,,
"Peripheral Nerve,",Perineum,,,,,,,,,,,,,,
"Peripheral Nerves,",Perineum,,,,,,,,,,,,,,
"Peripheral Nervous System,",Perineum,,,,,,,,,,,,,,
"Peripheral Vasodilators,",Perineum,,,,,,,,,,,,,,
"Peripheral arteries,",Perineum,,,,,,,,,,,,,,
"Peripheral nerve,",Perineum,,,,,,,,,,,,,,
"Peripheral nerve electrode,",Perineum,,,,,,,,,,,,,,
"Peripheral nerve electrode (lead),",Perineum,,,,,,,,,,,,,,
"Peripheral nerves,",Perineum,,,,,,,,,,,,,,
"Peripheral nerves and autonomic nervous system,",Perineum,,,,,,,,,,,,,,
"Peripheral nerves and autonomic nervous system.,",Perineum,,,,,,,,,,,,,,
"Peripheral nerves of left lower limb,",lower limb,,,,,,,,,,,,,,
"Peripheral nerves of right lower limb,",lower limb,,,,,,,,,,,,,,
"Peripheral nerves of trunk,",trunk,,,,,,,,,,,,,,
"Peripheral vascular stent,",vascular stent,,,,,,,,,,,,,,
"Peripheral vascular system,",vascular stent,,,,,,,,,,,,,,
"Peripheral vasculature,",vascular stent,,,,,,,,,,,,,,
"Peripheral vasodilators,",vascular stent,,,,,,,,,,,,,,
"Peripheral vasodilators - Extremities,",Extremities,,,,,,,,,,,,,,
"Peritoneum,",Peritoneum,,,,,,,,,,,,,,
"Peritoneum.,",Peritoneum,,,,,,,,,,,,,,
"Person boarding or alighting a car injured in collision with other nonmotor vehicle, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Person on outside of bus injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter affects Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of bus injured in noncollision transport accident in nontraffic accident, subsequent encounter: Lower leg,",legs,,,,,,,,,,,,,,
"Person on outside of bus injured in noncollision transport accident in traffic accident, subsequent encounter affects the Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter affects: \n\nLower limb,",lower limb,,,,,,,,,,,,,,
"Person on outside of car injured in collision with van in nontraffic accident, subsequent encounter affects: Lower leg,",legs,,,,,,,,,,,,,,
"Person on outside of car injured in noncollision transport accident in nontraffic accident affects the Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of car injured in noncollision transport accident in traffic accident, subsequent encounter affects the Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident affects the Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of heavy transport vehicle injured in noncollision transport accident in traffic accident, subsequent encounter affects the Extremities.,",Extremities,,,,,,,,,,,,,,
"Person on outside of military vehicle injured in nontraffic accident, subsequent encounter affects the Lower Limb.,",lower limb,,,,,,,,,,,,,,
"Person on outside of pick-up truck or van injured in noncollision transport accident in nontraffic accident, initial encounter affects: Extremities, unspecified.,",Extremities,,,,,,,,,,,,,,
"Person on outside of snowmobile injured in traffic accident - Lower leg,",legs,,,,,,,,,,,,,,
"Person on outside of special agricultural vehicle injured in nontraffic accident, sequela: Lower leg,",legs,,,,,,,,,,,,,,
"Person on outside of special agricultural vehicle injured in nontraffic accident, subsequent encounter affects: \n\nLower leg,",legs,,,,,,,,,,,,,,
"Person on outside of special agricultural vehicle injured in traffic accident, subsequent encounter: Lower leg,",legs,,,,,,,,,,,,,,
"Person on outside of special construction vehicle injured in nontraffic accident, sequela affects the Extremities.,",Extremities,,,,,,,,,,,,,,
"Person on outside of special industrial vehicle injured in traffic accident, subsequent encounter affects Lower leg.,",legs,,,,,,,,,,,,,,
"Person's Head,",skull,,,,,,,,,,,,,,
"Person's Lower Limb,",Lower Limb,,,,,,,,,,,,,,
"Person's Head,",skull,,,,,,,,,,,,,,
"Person's head,",skull,,,,,,,,,,,,,,
"Person's lower limbs,",lower limb,,,,,,,,,,,,,,
"Petrosal Bone,",Petrosal Bone,,,,,,,,,,,,,,
"Petrositis,",Petrositis,,,,,,,,,,,,,,
"Phalanx,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left great toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left index finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left lesser toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Phalanx of left little finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left middle finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left ring finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of left toe.,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right index finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Phalanx of right little finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right little finger.,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right middle finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right ring finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of right toe.,",Phalanx,,,,,,,,,,,,,,
"Phalanx of toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of toe.,",Phalanx,,,,,,,,,,,,,,
"Phalanx of unspecified finger,",Phalanx,,,,,,,,,,,,,,
"Phalanx of unspecified lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Phalanx of unspecified toe,",Phalanx,,,,,,,,,,,,,,
"Phalanx of unspecified toe.,",Phalanx,,,,,,,,,,,,,,
"Pharynx,",Pharynx,,,,,,,,,,,,,,
"Pharynx and Cervical Esophagus,",Pharynx,Esophagus,,,,,,,,,,,,,
"Pharynx and cervical esophagus,",Pharynx,Esophagus,,,,,,,,,,,,,
"Pharynx and cervical esophagus.,",Pharynx,Esophagus,,,,,,,,,,,,,
"Pinna,",Pinna,,,,,,,,,,,,,,
"Pinna, left ear,",Pinna,Ear,,,,,,,,,,,,,
"Pinna, left ear.,",Pinna,Ear,,,,,,,,,,,,,
"Pinna, right ear,",Pinna,Ear,,,,,,,,,,,,,
"Pinna, right ear.,",Pinna,Ear,,,,,,,,,,,,,
"Pituitary Gland,",Pituitary Gland,,,,,,,,,,,,,,
"Pituitary gland,",Pituitary gland,,,,,,,,,,,,,,
"Placenta,",Placenta,,,,,,,,,,,,,,
"Placenta.,",Placenta,,,,,,,,,,,,,,
"Plasma proteins,",Plasma,,,,,,,,,,,,,,
"Platelets,",Platelets,,,,,,,,,,,,,,
"Pleura,",Pleura,,,,,,,,,,,,,,
"Pleura.,",Pleura,,,,,,,,,,,,,,
"Polyneuropathy,",Polyneuropathy,,,,,,,,,,,,,,
"Popliteal artery,",Popliteal artery,,,,,,,,,,,,,,
"Popliteal vein,",Popliteal Vein,,,,,,,,,,,,,,
"Popliteal vein, left leg,",Popliteal vein,Legs,,,,,,,,,,,,,
"Portal vein,",Portal vein,,,,,,,,,,,,,,
"Posterior mediastinum,",Mediastinum,,,,,,,,,,,,,,
"Posterior tibial artery,",Posterior tibial artery,,,,,,,,,,,,,,
"Prepuce,",Prepuce,,,,,,,,,,,,,,
"Prepuce and glans penis,",Prepuce,,,,,,,,,,,,,,
"Procedure and treatment not carried out because of other contraindication affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Prosthetic device or implant in the Spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Proximal phalanx of left middle finger,",Phalanx,,,,,,,,,,,,,,
"Proximal phalanx of right great toe,",Phalanx,,,,,,,,,,,,,,
"Proximal phalanx of right lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Proximal phalanx of unspecified finger,",Phalanx,,,,,,,,,,,,,,
"Proximal phalanx of unspecified lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Psoas Muscle,",Psoas Muscle,,,,,,,,,,,,,,
"Pubic hair,",Pubic hair,,,,,,,,,,,,,,
"Pubis,",Pubic hair,,,,,,,,,,,,,,
"Public safety official injured, sequela: Spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Puerperium,",Puerperium,,,,,,,,,,,,,,
"Pulmonary Artery,",Pulmonary Artery,,,,,,,,,,,,,,
"Pulmonary Valve,",Pulmonary Artery,,,,,,,,,,,,,,
"Pulmonary artery,",Pulmonary Artery,,,,,,,,,,,,,,
"Pulmonary blood vessels,",blood vessels,,,,,,,,,,,,,,
"Pulmonary blood vessels.,",blood vessels,,,,,,,,,,,,,,
"Pulmonary valve,",Pulmonary Artery,,,,,,,,,,,,,,
"Pulmonary vessels,",Pulmonary Artery,,,,,,,,,,,,,,
"Pyriform sinus,",sinus,,,,,,,,,,,,,,
"Quadriceps Muscle,",Quadriceps Muscle,,,,,,,,,,,,,,
"Quadriceps muscle,",Quadriceps Muscle,,,,,,,,,,,,,,
"Radiological devices,",Radiological devices,,,,,,,,,,,,,,
"Radius,",radius,,,,,,,,,,,,,,
"Radius and Ulna,",ulna,,,,,,,,,,,,,,
"Radius and ulna,",ulna,,,,,,,,,,,,,,
"Radius.,",radius,,,,,,,,,,,,,,
"Rectosigmoid colon,",Colon,,,,,,,,,,,,,,
"Rectosigmoid junction,",Rectosigmoid junction,,,,,,,,,,,,,,
"Rectovaginal septum and vagina,",septum,vagina,,,,,,,,,,,,,
"Rectovaginal tissue,",vagina,,,,,,,,,,,,,,
"Rectum,",Rectum,,,,,,,,,,,,,,
"Rectum and Anus,",Rectum,Anus,,,,,,,,,,,,,
"Rectum and Vagina,",Rectum,Vagina,,,,,,,,,,,,,
"Rectum, anus and anal canal.,",Rectum,anus,,,,,,,,,,,,,
"Rectum, rectosigmoid junction, and anus,",Rectum,rectosigmoid junction,anus,,,,,,,,,,,,
"Rectum.,",Rectum,,,,,,,,,,,,,,
"Red Blood Cells,",Red Blood Cells,,,,,,,,,,,,,,
"Red blood cells,",Red blood cells,,,,,,,,,,,,,,
"Renal Artery,",Renal Artery,,,,,,,,,,,,,,
"Renal artery,",Renal Artery,,,,,,,,,,,,,,
"Renal artery.,",Renal Artery,,,,,,,,,,,,,,
"Renal pelvis,",pelvis,,,,,,,,,,,,,,
"Renal pelvis and ureter.,",pelvis,ureters,,,,,,,,,,,,,
"Renal vein,",Renal Artery,,,,,,,,,,,,,,
"Renal vein.,",Renal Artery,,,,,,,,,,,,,,
"Reproductive System,",penis,testes,scrotum,,,,,,,,,,,,
"Reproductive organs,",penis,testes,scrotum,,,,,,,,,,,,
"Reproductive system,",penis,testes,scrotum,,,,,,,,,,,,
"Respiratory Muscles,",Respiratory Muscles,,,,,,,,,,,,,,
"Respiratory System,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Respiratory System.,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Respiratory Tract,",respiratory tract,,,,,,,,,,,,,,
"Respiratory and intrathoracic organs,",Intrathoracic Organs,,,,,,,,,,,,,,
"Respiratory organ,",Respiratory organ,,,,,,,,,,,,,,
"Respiratory organs,",Respiratory organ,,,,,,,,,,,,,,
"Respiratory organs and thorax,",Respiratory organ,Thorax,,,,,,,,,,,,,
"Respiratory organs.,",Respiratory organ,,,,,,,,,,,,,,
"Respiratory passages,",Respiratory organ,,,,,,,,,,,,,,
"Respiratory system,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Respiratory system organ or structure,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Respiratory system.,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Respiratory tract,",respiratory tract,,,,,,,,,,,,,,
"Respiratory tract.,",respiratory tract,,,,,,,,,,,,,,
"Retina,",Retina,,,,,,,,,,,,,,
"Retina and Choroid,",Choroid,,,,,,,,,,,,,,
"Retina, left eye,",eye,,,,,,,,,,,,,,
"Retina, left eye.,",eye,,,,,,,,,,,,,,
"Retina, right eye.,",eye,,,,,,,,,,,,,,
"Retina.,",Retina,,,,,,,,,,,,,,
"Retinal pigment epithelium.,",Retina,,,,,,,,,,,,,,
"Retroperitoneum,",Retroperitoneum,,,,,,,,,,,,,,
"Retroperitoneum and Peritoneum,",Retroperitoneum,Peritoneum,,,,,,,,,,,,,
"Rib,",Ribs,,,,,,,,,,,,,,
"Rib Cage,",Ribs,,,,,,,,,,,,,,
"Rib cage,",Ribs,,,,,,,,,,,,,,
"Ribs,",Ribs,,,,,,,,,,,,,,
"Right Achilles tendon,",Achilles tendon,,,,,,,,,,,,,,
"Right Ankle,",Ankle,,,,,,,,,,,,,,
"Right Ankle Joint,",Ankle,,,,,,,,,,,,,,
"Right Ankle and Foot,",Ankle,Foot,,,,,,,,,,,,,
"Right Arm,",Arms,,,,,,,,,,,,,,
"Right Axilla,",Axilla,,,,,,,,,,,,,,
"Right Axillary Artery,",Axillary artery,,,,,,,,,,,,,,
"Right Axillary Artery.,",Axillary artery,,,,,,,,,,,,,,
"Right Axillary Vein,",Axillary artery,,,,,,,,,,,,,,
"Right Breast,",Breasts,,,,,,,,,,,,,,
"Right Calcaneus,",Calcaneus,,,,,,,,,,,,,,
"Right Calf,",Calf,,,,,,,,,,,,,,
"Right Carpus,",Carpus,,,,,,,,,,,,,,
"Right Cheek and Temporomandibular Area,",Mandibular,,,,,,,,,,,,,,
"Right Clavicle,",Clavicle,,,,,,,,,,,,,,
"Right Conjunctiva,",Conjunctiva,,,,,,,,,,,,,,
"Right Ear,",Ear,,,,,,,,,,,,,,
"Right Elbow,",Elbow,,,,,,,,,,,,,,
"Right Epididymis,",Epididymis,,,,,,,,,,,,,,
"Right Eye,",eye,,,,,,,,,,,,,,
"Right Eyeball,",eye,,,,,,,,,,,,,,
"Right Eyelid,",eye,,,,,,,,,,,,,,
"Right Eyelid and Periocular Area,",eye,,,,,,,,,,,,,,
"Right Femoral Vein,",Femoral,,,,,,,,,,,,,,
"Right Femur,",Right Femur,,,,,,,,,,,,,,
"Right Fibula,",fibula,,,,,,,,,,,,,,
"Right Finger(s),",Finger,,,,,,,,,,,,,,
"Right Foot,",Foot,,,,,,,,,,,,,,
"Right Forearm,",Forearm,,,,,,,,,,,,,,
"Right Great Toe,",Great Toe,,,,,,,,,,,,,,
"Right Hand,",hand,,,,,,,,,,,,,,
"Right Hip,",Hips,,,,,,,,,,,,,,
"Right Hip Joint,",Hips,,,,,,,,,,,,,,
"Right Hip and Thigh,",Hips,thighs,,,,,,,,,,,,,
"Right Humerus,",Humerus,,,,,,,,,,,,,,
"Right Index Finger,",Finger,,,,,,,,,,,,,,
"Right Internal Jugular Vein,",Internal Jugular Vein,,,,,,,,,,,,,,
"Right Kidney,",kidneys,,,,,,,,,,,,,,
"Right Knee,",Knee,,,,,,,,,,,,,,
"Right Knee and Lower Leg,",legs,,,,,,,,,,,,,,
"Right Leg,",legs,,,,,,,,,,,,,,
"Right Leg (above knee),",legs,,,,,,,,,,,,,,
"Right Lesser Toe,",toe,,,,,,,,,,,,,,
"Right Lesser Toe(s),",toe,,,,,,,,,,,,,,
"Right Little Finger,",Finger,,,,,,,,,,,,,,
"Right Lower Extremity,",Lower Extremity,,,,,,,,,,,,,,
"Right Lower Leg,",legs,,,,,,,,,,,,,,
"Right Lower Limb,",Lower Limb,,,,,,,,,,,,,,
"Right Lung,",lungs,,,,,,,,,,,,,,
"Right M1 (or M2) or Left Anterior Cerebral Artery.,",Anterior Cerebral Artery,,,,,,,,,,,,,,
"Right M1 branch of middle cerebral artery.,",Middle Cerebral Artery,,,,,,,,,,,,,,
"Right M1/M2 branches of middle cerebral artery.,",Middle Cerebral Artery,,,,,,,,,,,,,,
"Right MCA (right middle cerebral artery),",Middle Cerebral Artery,,,,,,,,,,,,,,
"Right Male Breast,",Male Breast,,,,,,,,,,,,,,
"Right Metatarsal,",Metatarsal,,,,,,,,,,,,,,
"Right Middle Finger,",Finger,,,,,,,,,,,,,,
"Right Midfoot,",Foot,,,,,,,,,,,,,,
"Right Orbit,",Orbit,,,,,,,,,,,,,,
"Right Palm,",Palm,,,,,,,,,,,,,,
"Right Patella,",Patella,,,,,,,,,,,,,,
"Right Pelvis,",Pelvis,,,,,,,,,,,,,,
"Right Popliteal Vein,",Popliteal Vein,,,,,,,,,,,,,,
"Right Pubis,",Right Pubis,,,,,,,,,,,,,,
"Right Radius,",radius,,,,,,,,,,,,,,
"Right Radius.,",radius,,,,,,,,,,,,,,
"Right Renal Artery,",Renal Artery,,,,,,,,,,,,,,
"Right Renal Vein,",Renal Artery,,,,,,,,,,,,,,
"Right Ring Finger,",Finger,,,,,,,,,,,,,,
"Right Scapula,",Scapula,,,,,,,,,,,,,,
"Right Scapular Region,",Scapula,,,,,,,,,,,,,,
"Right Shoulder,",Shoulder,,,,,,,,,,,,,,
"Right Shoulder Girdle,",Shoulder,,,,,,,,,,,,,,
"Right Shoulder Joint,",Shoulder,,,,,,,,,,,,,,
"Right Shoulder and Upper Arm,",Shoulder,,,,,,,,,,,,,,
"Right Sternoclavicular Joint,",Sternoclavicular joint,,,,,,,,,,,,,,
"Right Subclavian Vein,",Subclavian Vein,,,,,,,,,,,,,,
"Right Talus,",Talus,,,,,,,,,,,,,,
"Right Testis,",testes,,,,,,,,,,,,,,
"Right Thigh,",Thigh,,,,,,,,,,,,,,
"Right Thigh.,",Thigh,,,,,,,,,,,,,,
"Right Thumb,",Thumb,,,,,,,,,,,,,,
"Right Tibia,",tibia,,,,,,,,,,,,,,
"Right Tibia and Fibula,",tibia,fibula,,,,,,,,,,,,,
"Right Tibial Vein,",Tibial Vein,,,,,,,,,,,,,,
"Right Toe,",toe,,,,,,,,,,,,,,
"Right Toe(s),",toe,,,,,,,,,,,,,,
"Right Toes,",toe,,,,,,,,,,,,,,
"Right Ulna,",ulna,,,,,,,,,,,,,,
"Right Upper Arm,",Arms,,,,,,,,,,,,,,
"Right Upper Extremity,",Upper Extremity,,,,,,,,,,,,,,
"Right Upper Limb,",Upper Limb,,,,,,,,,,,,,,
"Right Wrist,",Wrist,,,,,,,,,,,,,,
"Right Wrist and Hand,",hand,Wrist,,,,,,,,,,,,,
"Right Wrist, Hand, and Finger(s),",hand,Finger,Wrist,,,,,,,,,,,,
"Right acetabulum,",Acetabulum,,,,,,,,,,,,,,
"Right adrenal gland.,",adrenal gland,,,,,,,,,,,,,,
"Right ankle,",Ankle,,,,,,,,,,,,,,
"Right ankle and foot,",Ankle,foot,,,,,,,,,,,,,
"Right ankle and foot.,",Ankle,foot,,,,,,,,,,,,,
"Right ankle.,",Ankle,,,,,,,,,,,,,,
"Right arm,",Arms,,,,,,,,,,,,,,
"Right arm and leg.,",legs,,,,,,,,,,,,,,
"Right axilla,",Axilla,,,,,,,,,,,,,,
"Right axillary artery,",Axillary artery,,,,,,,,,,,,,,
"Right axillary vein,",Axillary artery,,,,,,,,,,,,,,
"Right back wall of thorax,",Thorax,,,,,,,,,,,,,,
"Right breast,",Breasts,,,,,,,,,,,,,,
"Right bronchus and lung,",lungs,Bronchioles,,,,,,,,,,,,,
"Right buttock,",Buttock,,,,,,,,,,,,,,
"Right calcaneus,",Calcaneus,,,,,,,,,,,,,,
"Right calcaneus.,",Calcaneus,,,,,,,,,,,,,,
"Right calf,",Calf,,,,,,,,,,,,,,
"Right carotid artery,",heart,,,,,,,,,,,,,,
"Right carotid artery.,",heart,,,,,,,,,,,,,,
"Right carpus,",Carpus,,,,,,,,,,,,,,
"Right cerebrum,",Cerebrum,,,,,,,,,,,,,,
"Right cheek and temporomandibular area,",Mandibular,,,,,,,,,,,,,,
"Right cheek and temporomandibular area.,",Mandibular,,,,,,,,,,,,,,
"Right ciliary body,",Ciliary body,,,,,,,,,,,,,,
"Right clavicle,",clavicle,,,,,,,,,,,,,,
"Right colon,",Colon,,,,,,,,,,,,,,
"Right conjunctiva,",Conjunctiva,,,,,,,,,,,,,,
"Right distal femur,",femur,,,,,,,,,,,,,,
"Right distal humerus,",Humerus,,,,,,,,,,,,,,
"Right distal lower extremity,",Lower Extremity,,,,,,,,,,,,,,
"Right distal radius,",distal radius,,,,,,,,,,,,,,
"Right distal tibia,",tibia,,,,,,,,,,,,,,
"Right ear,",Ear,,,,,,,,,,,,,,
"Right ear and external auricular canal,",Ear,,,,,,,,,,,,,,
"Right ear and external auricular canal.,",Ear,,,,,,,,,,,,,,
"Right ear drum,",Ear,,,,,,,,,,,,,,
"Right ear.,",Ear,,,,,,,,,,,,,,
"Right elbow,",Elbow,,,,,,,,,,,,,,
"Right elbow.,",Elbow,,,,,,,,,,,,,,
"Right external ear,",Ear,,,,,,,,,,,,,,
"Right external ear canal,",Ear,,,,,,,,,,,,,,
"Right external ear.,",Ear,,,,,,,,,,,,,,
"Right eye,",eye,,,,,,,,,,,,,,
"Right eye and adnexa,",eye,adnexa,,,,,,,,,,,,,
"Right eye and orbit,",eye,Orbit,,,,,,,,,,,,,
"Right eye, unspecified eyelid,",eye,,,,,,,,,,,,,,
"Right eye, unspecified eyelid.,",eye,,,,,,,,,,,,,,
"Right eye.,",eye,,,,,,,,,,,,,,
"Right eyeball,",eye,,,,,,,,,,,,,,
"Right eyelid,",eye,,,,,,,,,,,,,,
"Right eyelid and periocular area,",eye,,,,,,,,,,,,,,
"Right eyelid and periocular area.,",eye,,,,,,,,,,,,,,
"Right female breast,",Breasts,,,,,,,,,,,,,,
"Right femoral vein,",Femoral,,,,,,,,,,,,,,
"Right femur,",femur,,,,,,,,,,,,,,
"Right femur.,",femur,,,,,,,,,,,,,,
"Right fibula,",fibula,,,,,,,,,,,,,,
"Right fibula.,",fibula,,,,,,,,,,,,,,
"Right finger,",Finger,,,,,,,,,,,,,,
"Right finger(s),",Finger,,,,,,,,,,,,,,
"Right foot,",foot,,,,,,,,,,,,,,
"Right foot.,",foot,,,,,,,,,,,,,,
"Right forearm,",Forearm,,,,,,,,,,,,,,
"Right forearm.,",Forearm,,,,,,,,,,,,,,
"Right great toe,",Great Toe,,,,,,,,,,,,,,
"Right great toe.,",Great Toe,,,,,,,,,,,,,,
"Right hand,",hand,,,,,,,,,,,,,,
"Right hand and finger(s),",hand,Finger,,,,,,,,,,,,,
"Right hand and wrist,",hand,Wrist,,,,,,,,,,,,,
"Right hand joints,",hand ,,,,,,,,,,,,,,
"Right hand.,",hand,,,,,,,,,,,,,,
"Right heel and midfoot,",Foot,,,,,,,,,,,,,,
"Right hip,",Hips,,,,,,,,,,,,,,
"Right hip and thigh,",Hips,Thigh,,,,,,,,,,,,,
"Right hip joint,",Hips,,,,,,,,,,,,,,
"Right hip joint.,",Hips,,,,,,,,,,,,,,
"Right hip.,",Hips,,,,,,,,,,,,,,
"Right humerus,",Humerus,,,,,,,,,,,,,,
"Right humerus.,",Humerus,,,,,,,,,,,,,,
"Right iliac artery,",Iliac artery,,,,,,,,,,,,,,
"Right iliac vein,",Iliac artery,,,,,,,,,,,,,,
"Right ilium,",Iliac artery,,,,,,,,,,,,,,
"Right index finger,",Finger,,,,,,,,,,,,,,
"Right index finger.,",Finger,,,,,,,,,,,,,,
"Right innominate or subclavian artery,",subclavian artery,innominate artery,,,,,,,,,,,,,
"Right innominate or subclavian vein,",subclavian artery,innominate artery,,,,,,,,,,,,,
"Right innominate or subclavian vein.,",subclavian artery,innominate artery,,,,,,,,,,,,,
"Right internal jugular vein,",Internal Jugular Vein,,,,,,,,,,,,,,
"Right ischium,",Ischium,,,,,,,,,,,,,,
"Right kidney,",kidneys,,,,,,,,,,,,,,
"Right knee,",Knee,,,,,,,,,,,,,,
"Right knee and lower leg,",legs,,,,,,,,,,,,,,
